"频道名称","粉丝数","简介","邮箱","国家"
"WLOS News 13","177000","WLOS ABC 13 News serves the Asheville, NC area and the rest of western North Carolina and Upstate South Carolina. We keep our audience informed through local news, weather forecasts, traffic updates, notices of community events, sports and entertainment programming since 1954.

Follow WLOS on social media:

WLOS ABC 13 News on Facebook: https://www.facebook.com/News13/
WLOS ABC 13 News on Twitter: https://twitter.com/WLOS_13
WLOS ABC 13 News on Instagram: https://instagram.com/wlos_13

For all of the day’s top local and national news, visit http://www.wlos.com
Watch our live newscasts and other live video at https://wlos.com/watch

Have a news tip? Send it directly to us: 

Email us: news@wlos.com 
Call the Newsroom: 828.684.1340","news@wlos.com","United States"
"CBS Colorado","172000","Welcome to the official CBS Colorado channel! Watch video coverage from Your Reporters, get the latest breaking news, and see First Alert Weather updates from CBS News Colorado.

Subscribe on YouTube: http://www.youtube.com/@CBSColorado
Follow us on X: https://twitter.com/CBSNewsColorado
Like us on Facebook: https://www.facebook.com/CBSColorado","david.harpe@cbs.com; kcnccaptioning@cbs.com; KCNCNews@cbs.com","United States"
"LOLY KIDS","165000","LOLY KIDS creates engaging children's entertainment with original storytelling, educational adventures, fun songs, and creative characters designed for toddlers and preschoolers.

Our mission is to make learning fun through colorful stories, music, and interactive experiences that inspire curiosity, creativity, and imagination.

On our channel, you'll discover:
🧩 Educational videos
📖 Original stories
🎵 Kids songs & sing-alongs
🎨 Colors, numbers, letters & shapes
🐘 Animals & nature
💛 Positive values like kindness, friendship, and teamwork

We also celebrate special moments throughout the year with seasonal adventures and festive songs, including Christmas, Halloween, birthdays, and other family-friendly celebrations.

✨ New videos every week!

Thank you for being part of the LOLY KIDS family. 💖","","Egypt"
"PennLive.com","158000","Breaking news? Check. Sports? Check. How-tos? Check. The occasional video about cute puppies? Check. 

PennLive is all about keeping you in the loop about all things Pennsylvania. So whether you live in York, Lancaster, Carlisle, Philadelphia or Pittsburgh, there's a little something here for you.","","United States"
"FOX31 Denver","157000","FOX31 KDVR is your source for news, weather, and sports in Denver and throughout Colorado. We're always covering the latest breaking news 24/7. We bring you Problem Solvers investigations; news stories dedicated to military members, veterans and their families through Serving Those Who Serve; and we cover our state's unique and changing forecast with Pinpoint Weather.

» Get the free FOX31+ app on your smart TV: https://kdvr.com/plus

Contact our newsroom: tips@kdvr.com or 303-566-7600

Visit our homepage: https://KDVR.com​
Download the FOX31 App: https://KDVR.com/Apps​
Subscribe to FOX31 newsletters: https://KDVR.com/Newsletters

Like FOX31 on Facebook: https://facebook.com/fox31denver
Follow FOX31 on X (Twitter): https://twitter.com/kdvr
FOX31 on Instagram: https://instagram.com/fox31denver","tips@kdvr.com","United States"
"KCCI","154000","KCCI NewsChannel 8 is the most-watched station in Central Iowa and the leader in local news and weather coverage. Visit KCCI.com for the latest breaking news, weather and more from Iowa's News Leader.","",""
"WKRN News 2","139000","WKRN News 2, the ABC affiliate in Nashville, is your source for news, weather, sports, and entertainment across Middle Tennessee and Southern Kentucky.","","United States"
"WQAD News 8","134000","WQAD (Quad Cities) is your source for breaking news, weather, traffic, and live coverage in the Quad Cities and surrounding communities. Get the latest updates from the WQAD team — from major local headlines and investigations to severe weather, community stories, and the moments everyone’s talking about.
Watch live newscasts, stream breaking coverage, and catch up on the top stories shaping Davenport, Rock Island, Moline, Bettendorf, and nearby areas.

Subscribe for:
• Quad Cities breaking news + live updates
• Weather forecasts and severe weather alerts
• Investigations and accountability reporting
• Community stories across the region
• Major events, sports, and local explainers

WQAD — Quad Cities news and weather, live and on demand.

🔗 More: https://www.wqad.com","TEGNA@nimia.com; orders@universal-info.com","United States"
"Bubbabop","133000","Let's go on an Adventure with Explorer Riley!
🌟 Human-Led Adventures for Kids 🌟

Get ready for some epic explorations and loads of learning! Our channel provides high-quality, human-created content designed to spark imagination and curiosity in a safe environment.

🎒 What to Expect:
✅ Interactive Stories: Quests that encourage movement and play.
✅ Early Learning: Letters, numbers, colours, and vocabulary.
✅ Active Fun: Indoor workouts and ""brain breaks"" for kids.
✅ Safe & Trusted: Perfect for preschoolers and early learners!

👤 Verified Human Creator
We believe in the power of human connection in children’s media. Every video is thoughtfully scripted, performed, and produced by our small team to ensure the highest quality for your family.

✨ For Parents:
Visit our website: https://www.bubbabop.com
📚 Get Explorer Riley activity books and free printable samples!
(All links are for adults. Children should ask a grown-up first!)

✉️ Contact: hello@bubbabop.com

© Bubbabop Videos","hello@bubbabop.com","New Zealand"
"ToonAnimations","131000","VIDEO GAME ANIMATIONS!!

DISCORD: toonanimations","","Mexico"
"ABC4 Utah","126000","ABC4 Utah is your home for all Beehive State news, weather, sports and entertainment. Our mission is to inform, strengthen, unite, and honor all Utah.","","United States"
"Galistic","116000","i play roblox games :))

Sponsorship inquiries : GalGrowsBusiness@gmail.com","GalGrowsBusiness@gmail.com","United States"
"Scripps News Life","114000","Inspiring stories, practical hacks, and wellness tips to enrich your daily life and spark your curiosity.


Like Us on Facebook
https://www.facebook.com/simplemost

Follow Us on Twitter
https://twitter.com/scrippsnewslife

Go Behind the Scenes on Instagram
https://www.instagram.com/scrippsnewslife","","United States"
"Canine Mind","113000","Canine Mind is an educational channel about dog behavior, psychology and welfare, made for dog owners who want to understand what their dog is feeling and how to care for him better. Every video is based on published research in canine cognition and welfare, and every health-related topic encourages viewers to consult their veterinarian. The channel is run by Biel, who researches and writes each script together with a collaborator. Illustrations are generated from each script scene by scene, and the narration is produced with an AI voice tool; both are disclosed on every video. Sources are listed in each description.","","Spain"
"Gypsy Equestrian","109000","Welcome to a COMEDY channel for equestrians. I like to poke fun at equestrians, myself included. 

 For Business inquiries: Gypsyequestrian@thoughtleaders.io.","Gypsyequestrian@thoughtleaders.io","United States"
"Sorta Healthy Trainer Education","108000","Welcome to Sorta Healthy! 

We are dedicated to helping other fitness professionals become more confident, knowledgeable and excited about their careers, and to help you to becoming better overall in your profession. 

Our channel is primarily focused on personal trainer education meaning that we'll spend time teaching you about best practices, business, programming tips, working with clients and everything else related to the personal training field.

We often get asked: What does Sorta Healthy mean? Well, we live out our Sorta Healthy lifestyle daily. Our approach to health and fitness is realistic and approachable. We are not bodybuilders or power lifters, though we do a little bit of both. We are not marathon runners or triathlete's, but we do our cardio. We don't eat only vegetables and certainly like some ice cream once in a while. 

We hope that you find our content helpful wherever you are in fitness professional journey!","","United States"
"Vida the Vet - Official Channel","102000","Welcome to Sweetwood! If you love Vida the Vet, you’ve come to the right place.

Watch Vida Season 2 NOW on Treehouse!
Vida Season 2 Coming to Cbeebies on 11/3!
 
Here, Vida and her pet hamster, Popcorn, care for all their adorable animal friends, no matter what problem they’re facing. 

🎶 ❤️
Vida Theme Song Single - https://promo.theorchard.com/ymTNxNY2LXMxau7rkCfG
Vida the Vet Volume 1 Songs - https://promo.theorchard.com/hYTkIWfy2SPMIkuxXnha
Families Song Single - https://promo.theorchard.com/LeFvquRlR91bda97VaZG
 
You can enjoy endless fun adventures, learn new animal fun facts, and sing along with every song on the official Vida the Vet channel. Subscribe to never miss a moment!

Watch More Vida The Vet;
US – Netflix
UK – BBC – https://www.bbc.co.uk/iplayer/episodes/m001v5dd/vida-the-vet
Ireland – RTE – https://www.rte.ie/player/series/vida-the-vet/10003930-00-0000?epguid=AQ10003931-01-0001
Canada – Treehouse
Germany and Switzerland – Netflix 
Israel – HOP","","United States"
